0 02013a 108
0 02013g 56
0 02013o 41
0 02013s 44
0 02016a 170
0 02016g 46
0 02016o 69
0 02016s 66
0 02020a 16021
0 02020g 5681
0 02020o 5200
0 02020s 6467
0 02050a 854
0 02050g 300
0 02050o 233
0 02050s 598
0 02060a 42
0 02060g 24
0 02060o 21
0 02060s 18
0 02068a 71
0 02068g 48
0 02068o 39
0 02068s 31
0 02070a 231
0 02070g 82
0 02070o 77
0 02070s 139
0 02090a 5632
0 02090g 1785
0 02090o 1583
0 02090s 2165
0 02100a 116
0 02100g 110
0 02100o 57
0 02100s 41
0 02105a 86
0 02105g 73
0 02105o 53
0 02105s 37
0 02110a 1631
0 02110g 732
0 02110o 690
0 02110s 625
0 02122a 2408
0 02122g 1704
0 02122o 1187
0 02122s 1202
0 02130a 671
0 02130g 372
0 02130o 277
0 02130s 307
0 02150a 706
0 02150g 216
0 02150o 230
0 02150s 333
0 02164a 63
0 02164g 25
0 02164o 22
0 02164s 31
0 02170a 4103
0 02170g 1878
0 02170o 1720
0 02170s 2420
0 02180a 542
0 02180g 155
0 02180o 144
0 02180s 367
0 02185a 394
0 02185g 111
0 02185o 111
0 02185s 259
0 02188a 366
0 02188g 114
0 02188o 100
0 02188s 258
0 02195a 154
0 02195g 106
0 02195o 60
0 02195s 59
0 02198a 284
0 02198g 177
0 02198o 128
0 02198s 142
0 02220a 440
0 02220g 235
0 02220o 172
0 02220s 168
0 02230a 55
0 02230g 20
0 02230o 19
0 02230s 14
0 02240a 265
0 02240g 154
0 02240o 115
0 02240s 144
0 02261a 301
0 02261g 185
0 02261o 193
0 02261s 110
0 02275a 115
0 02275g 101
0 02275o 55
0 02275s 40
0 02282a 28
0 02282g 21
0 02282o 12
0 02282s 12
0 02290a 243
0 02290g 143
0 02290o 100
0 02290s 121
0 01001a 2758
0 01001g 1643
0 01001o 1052
0 01001s 1294
0 01003a 7602
0 01003g 8073
0 01003o 3810
0 01003s 3325
0 01005a 968
0 01005g 870
0 01005o 457
0 01005s 448
0 01007a 820
0 01007g 671
0 01007o 363
0 01007s 419
0 01009a 2498
0 01009g 2048
0 01009o 1046
0 01009s 1183
0 01011a 383
0 01011g 317
0 01011o 185
0 01011s 169
0 01013a 728
0 01013g 696
0 01013o 349
0 01013s 336
0 01015a 5525
0 01015g 4039
0 01015o 2167
0 01015s 2461
0 01017a 1528
0 01017g 1258
0 01017o 662
0 01017s 596
0 01019a 1151
0 01019g 1120
0 01019o 561
0 01019s 545
0 01021a 2150
0 01021g 1448
0 01021o 805
0 01021s 970
0 01023a 509
0 01023g 600
0 01023o 275
0 01023s 225
0 01025a 965
0 01025g 917
0 01025o 496
0 01025s 434
0 01027a 597
0 01027g 494
0 01027o 267
0 01027s 297
0 01029a 648
0 01029g 578
0 01029o 273
0 01029s 329
0 01031a 2421
0 01031g 1633
0 01031o 922
0 01031s 1112
0 01033a 2397
0 01033g 2130
0 01033o 1080
0 01033s 1003
0 01035a 412
0 01035g 535
0 01035o 245
0 01035s 179
0 01037a 378
0 01037g 471
0 01037o 227
0 01037s 170
0 01039a 1646
0 01039g 1555
0 01039o 750
0 01039s 783
0 01041a 579
0 01041g 534
0 01041o 268
0 01041s 283
0 01043a 3557
0 01043g 2944
0 01043o 1568
0 01043s 1641
0 01045a 2241
0 01045g 1601
0 01045o 856
0 01045s 988
0 01047a 1722
0 01047g 1443
0 01047o 796
0 01047s 954
0 01049a 3094
0 01049g 2269
0 01049o 1209
0 01049s 1661
0 01051a 3660
0 01051g 2455
0 01051o 1406
0 01051s 1639
0 01053a 1401
0 01053g 1359
0 01053o 624
0 01053s 664
0 01055a 4358
0 01055g 3778
0 01055o 1952
0 01055s 1900
0 01057a 771
0 01057g 705
0 01057o 340
0 01057s 341
0 01059a 1390
0 01059g 1086
0 01059o 528
0 01059s 745
0 01061a 1201
0 01061g 1038
0 01061o 520
0 01061s 576
0 01063a 265
0 01063g 310
0 01063o 151
0 01063s 173
0 01065a 568
0 01065g 547
0 01065o 302
0 01065s 306
0 01067a 684
0 01067g 687
0 01067o 355
0 01067s 319
0 01069a 4476
0 01069g 3505
0 01069o 1833
0 01069s 2024
0 01071a 2123
0 01071g 1979
0 01071o 1063
0 01071s 965
0 01073a 31714
0 01073g 20052
0 01073o 12180
0 01073s 13072
0 01075a 664
0 01075g 591
0 01075o 293
0 01075s 311
0 01077a 4320
0 01077g 3695
0 01077o 1804
0 01077s 1779
0 01079a 1511
0 01079g 1189
0 01079o 667
0 01079s 685
0 01081a 8929
0 01081g 3570
0 01081o 2284
0 01081s 2987
0 01083a 3957
0 01083g 2619
0 01083o 1642
0 01083s 1797
0 01085a 480
0 01085g 385
0 01085o 208
0 01085s 235
0 01087a 803
0 01087g 764
0 01087o 371
0 01087s 354
0 01089a 17378
0 01089g 10593
0 01089o 6957
0 01089s 7618
0 01091a 815
0 01091g 641
0 01091o 375
0 01091s 379
0 01093a 1329
0 01093g 1308
0 01093o 601
0 01093s 603
0 01095a 4131
0 01095g 3146
0 01095o 1613
0 01095s 2187
0 01097a 18755
0 01097g 12533
0 01097o 7544
0 01097s 8447
0 01099a 758
0 01099g 805
0 01099o 416
0 01099s 317
0 01101a 11067
0 01101g 6548
0 01101o 4023
0 01101s 4828
0 01103a 5336
0 01103g 3911
0 01103o 2320
0 01103s 2394
0 01105a 261
0 01105g 361
0 01105o 135
0 01105s 153
0 01107a 783
0 01107g 707
0 01107o 348
0 01107s 354
0 01109a 1494
0 01109g 949
0 01109o 507
0 01109s 556
0 01111a 949
0 01111g 899
0 01111o 420
0 01111s 450
0 01113a 2877
0 01113g 1610
0 01113o 1016
0 01113s 1248
0 01115a 4109
0 01115g 2823
0 01115o 1659
0 01115s 1704
0 01117a 10050
0 01117g 5940
0 01117o 3829
0 01117s 4831
0 01119a 496
0 01119g 388
0 01119o 241
0 01119s 237
0 01121a 3479
0 01121g 2834
0 01121o 1610
0 01121s 1631
0 01123a 1763
0 01123g 1659
0 01123o 863
0 01123s 709
0 01125a 9726
0 01125g 5142
0 01125o 3212
0 01125s 3823
0 01127a 2893
0 01127g 2481
0 01127o 1250
0 01127s 1359
0 01129a 652
0 01129g 617
0 01129o 310
0 01129s 304
0 01131a 363
0 01131g 369
0 01131o 188
0 01131s 144
0 01133a 979
0 01133g 979
0 01133o 479
0 01133s 444
0 05001a 840
0 05001g 723
0 05001o 346
0 05001s 381
0 05003a 898
0 05003g 829
0 05003o 383
0 05003s 457
0 05005a 1500
0 05005g 2626
0 05005o 858
0 05005s 627
0 05007a 13331
0 05007g 6778
0 05007o 3913
0 05007s 6649
0 05009a 1597
0 05009g 1579
0 05009o 723
0 05009s 744
0 05011a 474
0 05011g 432
0 05011o 213
0 05011s 243
0 05013a 218
0 05013g 216
0 05013o 103
0 05013s 103
0 05015a 1005
0 05015g 1275
0 05015o 548
0 05015s 505
0 05017a 430
0 05017g 440
0 05017o 210
0 05017s 249
0 05019a 1039
0 05019g 804
0 05019o 375
0 05019s 396
0 05021a 659
0 05021g 654
0 05021o 284
0 05021s 296
0 05023a 984
0 05023g 1346
0 05023o 513
0 05023s 451
0 05025a 381
0 05025g 327
0 05025o 154
0 05025s 180
0 05027a 1096
0 05027g 847
0 05027o 407
0 05027s 559
0 05029a 903
0 05029g 831
0 05029o 393
0 05029s 423
0 05031a 5486
0 05031g 2831
0 05031o 1703
0 05031s 2396
0 05033a 3058
0 05033g 2056
0 05033o 1157
0 05033s 1492
0 05035a 2374
0 05035g 1317
0 05035o 873
0 05035s 1247
0 05037a 822
0 05037g 634
0 05037o 328
0 05037s 403
0 05039a 326
0 05039g 297
0 05039o 158
0 05039s 181
0 05041a 568
0 05041g 448
0 05041o 240
0 05041s 317
0 05043a 815
0 05043g 607
0 05043o 314
0 05043s 328
0 05045a 6140
0 05045g 2823
0 05045o 1915
0 05045s 2533
0 05047a 726
0 05047g 701
0 05047o 325
0 05047s 375
0 05049a 500
0 05049g 644
0 05049o 265
0 05049s 280
0 05051a 4027
0 05051g 4575
0 05051o 1903
0 05051s 1689
0 05053a 844
0 05053g 621
0 05053o 338
0 05053s 418
0 05055a 2225
0 05055g 1382
0 05055o 777
0 05055s 1009
0 05057a 868
0 05057g 717
0 05057o 406
0 05057s 492
0 05059a 1375
0 05059g 1221
0 05059o 613
0 05059s 564
0 05061a 576
0 05061g 457
0 05061o 226
0 05061s 294
0 05063a 1645
0 05063g 1271
0 05063o 723
0 05063s 892
0 05065a 465
0 05065g 616
0 05065o 254
0 05065s 237
0 05067a 629
0 05067g 584
0 05067o 294
0 05067s 303
0 05069a 2957
0 05069g 2302
0 05069o 1326
0 05069s 1357
0 05071a 1179
0 05071g 861
0 05071o 474
0 05071s 606
0 05073a 266
0 05073g 306
0 05073o 143
0 05073s 123
0 05075a 726
0 05075g 675
0 05075o 324
0 05075s 334
0 05077a 378
0 05077g 330
0 05077o 160
0 05077s 194
0 05079a 444
0 05079g 439
0 05079o 187
0 05079s 230
0 05081a 536
0 05081g 502
0 05081o 266
0 05081s 259
0 05083a 935
0 05083g 831
0 05083o 422
0 05083s 524
0 05085a 3722
0 05085g 1915
0 05085o 1228
0 05085s 1680
0 05087a 684
0 05087g 641
0 05087o 338
0 05087s 326
0 05089a 526
0 05089g 903
0 05089o 346
0 05089s 236
0 05091a 1917
0 05091g 1402
0 05091o 874
0 05091s 983
0 05093a 2072
0 05093g 1258
0 05093o 824
0 05093s 1040
0 05095a 318
0 05095g 342
0 05095o 150
0 05095s 137
0 05097a 338
0 05097g 510
0 05097o 200
0 05097s 154
0 05099a 339
0 05099g 336
0 05099o 186
0 05099s 184
0 05101a 291
0 05101g 386
0 05101o 171
0 05101s 166
0 05103a 973
0 05103g 926
